Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,skip,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/ClassfileReader.java,nonapi.io.github.classgraph.fileslice.reader.ClassfileReader,close,try-catch,Exception,ignore,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,read,try-catch,IndexOutOfBoundsException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,read,try-catch,BufferUnderflowException | IndexOutOfBoundsException | ReadOnlyBufferException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readUnsignedByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readUnsignedShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessArrayReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessArrayReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,read,try-catch,IndexOutOfBoundsException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,read,try-catch,BufferUnderflowException | IndexOutOfBoundsException | ReadOnlyBufferException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readUnsignedByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readUnsignedShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessByteBufferReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessByteBufferReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,read,try-catch,BufferUnderflowException | IndexOutOfBoundsException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,read,try-catch,BufferUnderflowException | IndexOutOfBoundsException,wrap,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readUnsignedByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readUnsignedShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessFileChannelReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessFileChannelReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,read,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readUnsignedByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readUnsignedShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/RandomAccessReader.java,nonapi.io.github.classgraph.fileslice.reader.RandomAccessReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readUnsignedByte,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readUnsignedShort,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readUnsignedInt,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readLong,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,skip,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/fileslice/reader/SequentialReader.java,nonapi.io.github.classgraph.fileslice.reader.SequentialReader,readString,throws-declaration,IOException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/ClassFieldCache.java,nonapi.io.github.classgraph.json.ClassFieldCache,,try-catch,NoSuchMethodException | SecurityException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/ClassFieldCache.java,nonapi.io.github.classgraph.json.ClassFieldCache$NoConstructor,getDefaultConstructorForConcreteTypeOf,try-catch,ReflectiveOperationException | SecurityException,ignore,,
src/main/java/nonapi/io/github/classgraph/json/ClassFieldCache.java,nonapi.io.github.classgraph.json.ClassFieldCache$NoConstructor,getConstructorWithSizeHintForConcreteTypeOf,try-catch,ReflectiveOperationException | SecurityException,ignore,,
src/main/java/nonapi/io/github/classgraph/json/FieldTypeInfo.java,nonapi.io.github.classgraph.json.FieldTypeInfo$PrimitiveType,setFieldValue,try-catch,IllegalArgumentException | IllegalAccessException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer,jsonBasicValueToObject,try-catch,ClassNotFoundException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,populateObjectFromJsonObject,try-catch,ReflectiveOperationException | SecurityException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeObject,throws-declaration,IllegalArgumentException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeObject,try-catch,ParseException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeObject,try-catch,ReflectiveOperationException | SecurityException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeObject,throws-declaration,IllegalArgumentException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeToField,throws-declaration,IllegalArgumentException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeToField,try-catch,ParseException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONDeserializer.java,nonapi.io.github.classgraph.json.JSONDeserializer$ObjectInstantiation,deserializeToField,throws-declaration,IllegalArgumentException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,JSONParser,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,getAndParseHexChar,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseString,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseNumber,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseJSONArray,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseJSONObject,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseJSON,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONParser.java,nonapi.io.github.classgraph.json.JSONParser,parseJSON,throws-declaration,ParseException,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONSerializer.java,nonapi.io.github.classgraph.json.JSONSerializer,assignObjectIds,try-catch,IllegalArgumentException | IllegalAccessException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONSerializer.java,nonapi.io.github.classgraph.json.JSONSerializer,toJSONGraph,try-catch,IllegalArgumentException | IllegalAccessException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONSerializer.java,nonapi.io.github.classgraph.json.JSONSerializer,serializeFromField,try-catch,IllegalAccessException,wrap,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,isAccessible,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,tryMakeAccessible,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,tryMakeAccessible,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,makeAccessible,try-catch,Throwable,recover,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,call,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/json/JSONUtils.java,nonapi.io.github.classgraph.json.JSONUtils,getFieldValue,throws-declaration,"IllegalArgumentException, IllegalAccessException",propagate,,
src/main/java/nonapi/io/github/classgraph/recycler/Recycler.java,nonapi.io.github.classgraph.recycler.Recycler,newInstance,throws-declaration,E,propagate,,
src/main/java/nonapi/io/github/classgraph/recycler/Recycler.java,nonapi.io.github.classgraph.recycler.Recycler,acquire,throws-declaration,E,propagate,,
src/main/java/nonapi/io/github/classgraph/recycler/Recycler.java,nonapi.io.github.classgraph.recycler.Recycler,acquireRecycleOnClose,throws-declaration,E,propagate,,
src/main/java/nonapi/io/github/classgraph/recycler/Recycler.java,nonapi.io.github.classgraph.recycler.Recycler,close,try-catch,Exception,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,JVMDriverReflectionDriver,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,JVMDriverReflectionDriver,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,makeAccessible,try-catch,Throwable,recover,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,getDeclaredMethods,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,getDeclaredConstructors,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,getDeclaredFields,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,getField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,setField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,getStaticField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,setStaticField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,invokeMethod,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/JVMDriverReflectionDriver.java,nonapi.io.github.classgraph.reflection.JVMDriverReflectionDriver$ClassFinder,invokeStaticMethod,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,NarcissusReflectionDriver,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,getDeclaredMethods,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,getDeclaredConstructors,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,getDeclaredFields,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,getField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,setField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,getStaticField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,setStaticField,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,invokeMethod,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/NarcissusReflectionDriver.java,nonapi.io.github.classgraph.reflection.NarcissusReflectionDriver,invokeStaticMethod,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver,newInstance,throws-declaration,"Exception, InterruptedException",propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver,newInstance,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver,newInstance,try-catch,Throwable,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,ClassMemberCache,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,ClassMemberCache,try-catch,Exception,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,ClassMemberCache,try-catch,Exception,ignore,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,findClass,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,getDeclaredMethods,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,getDeclaredConstructors,throws-declaration,Exception,propagate,,
src/main/java/nonapi/io/github/classgraph/reflection/ReflectionDriver.java,nonapi.io.github.classgraph.reflection.ReflectionDriver$ClassMemberCache,getDeclaredFields,throws-declaration,Exception,propagate,,
